order_id,account_id,city,street,building,unit,postcode,family_token,order_date
ORD-0000227,ACC-000064,South City,illow St 2,B ۹,۴,,FAM-00036,2025-06-17
ORD-0000228,ACC-000065,South City,Willow t 2,B ۹,۴,,FAM-X-000065,2025-07-17
ORD-0000229,ACC-000065,South City,Willow t 2,B ۹,۴,,FAM-X-000065,2025-04-20
ORD-0000230,ACC-000065,South City,Willow t 2,B ۹,۴,,FAM-X-000065,2025-06-02
ORD-0000231,ACC-000065,South City,Willow t 2,B ۹,۴,,FAM-X-000065,2025-07-30
ORD-0000232,ACC-000066,North City,Oa St 2,B ۱۰,,,FAM-00037,2025-02-17
ORD-0000233,ACC-000066,North City,Oa St 2,B ۱۰,,,FAM-00037,2025-02-13
ORD-0000234,ACC-000066,North City,Oa St 2,B ۱۰,,,FAM-00037,2025-12-22
ORD-0000235,ACC-000066,North City,Oa St 2,B ۱۰,,,FAM-00037,2025-02-18
ORD-0000236,ACC-000067,North City,Oak Street 2,Building 10,Unit 1,PC-1-0010,FAM-00037,2025-06-06
ORD-0000237,ACC-000067,North City,Oak Street 2,Building 10,Unit 1,PC-1-0010,FAM-00037,2025-10-14
ORD-0000238,ACC-000067,North City,Oak Street 2,Building 10,Unit 1,PC-1-0010,FAM-00037,2025-08-12
ORD-0000239,ACC-000067,North City,Oak Street 2,Building 10,Unit 1,PC-1-0010,FAM-00037,2025-05-27
ORD-0000240,ACC-000068,NORTH CITY,Oak St. 2,Bldg-10,Apt ۲,PC 1 0010,FAM-X-000068,2025-11-03
ORD-0000241,ACC-000068,NORTH CITY,Oak St. 2,Bldg-10,Apt ۲,PC 1 0010,FAM-X-000068,2025-03-21
ORD-0000242,ACC-000068,NORTH CITY,Oak St. 2,Bldg-10,Apt ۲,PC 1 0010,FAM-X-000068,2025-12-13
ORD-0000243,ACC-000068,NORTH CITY,Oak St. 2,Bldg-10,Apt ۲,PC 1 0010,FAM-X-000068,2025-08-03
ORD-0000244,ACC-000069,North City,Oak Street 2,Building 10,Unit 3,PC-1-0010,FAM-X-000069,2025-06-02
ORD-0000245,ACC-000069,North City,Oak Street 2,Building 10,Unit 3,PC-1-0010,FAM-X-000069,2025-06-24
ORD-0000246,ACC-000069,North City,Oak Street 2,Building 10,Unit 3,PC-1-0010,FAM-X-000069,2025-06-23
ORD-0000247,ACC-000070,NORTH CITY,Oak St. 2,Bldg-10,Apt ۴,PC 1 0010,FAM-X-000070,2025-07-26
ORD-0000248,ACC-000070,NORTH CITY,Oak St. 2,Bldg-10,Apt ۴,PC 1 0010,FAM-X-000070,2025-08-04
ORD-0000249,ACC-000070,NORTH CITY,Oak St. 2,Bldg-10,Apt ۴,PC 1 0010,FAM-X-000070,2025-09-14
ORD-0000250,ACC-000071,CENTRAL CITY,Pine St. 2,Bldg-11,Apt ۱,PC 2 0011,FAM-X-000071,2025-10-15
ORD-0000251,ACC-000071,CENTRAL CITY,Pine St. 2,Bldg-11,Apt ۱,PC 2 0011,FAM-X-000071,2025-05-06
ORD-0000252,ACC-000072,CENTRAL CITY,Pine St. 2,Bldg-11,Apt ۱,PC 2 0011,FAM-X-000072,2025-07-13
ORD-0000253,ACC-000072,CENTRAL CITY,Pine St. 2,Bldg-11,Apt ۱,PC 2 0011,FAM-X-000072,2025-08-17
ORD-0000254,ACC-000072,CENTRAL CITY,Pine St. 2,Bldg-11,Apt ۱,PC 2 0011,FAM-X-000072,2025-07-12
ORD-0000255,ACC-000072,CENTRAL CITY,Pine St. 2,Bldg-11,Apt ۱,PC 2 0011,FAM-X-000072,2025-05-12
ORD-0000256,ACC-000073,Central City,Pine S 2,B ۱۱,۲,,FAM-X-000073,2025-04-09
ORD-0000257,ACC-000073,Central City,Pine S 2,B ۱۱,۲,,FAM-X-000073,2025-10-19
ORD-0000258,ACC-000073,Central City,Pine S 2,B ۱۱,۲,,FAM-X-000073,2025-03-31
ORD-0000259,ACC-000073,Central City,Pine S 2,B ۱۱,۲,,FAM-X-000073,2025-04-25
ORD-0000260,ACC-000074,Central City,ine St 2,B ۱۱,۲,,FAM-X-000074,2025-11-14
ORD-0000261,ACC-000074,Central City,ine St 2,B ۱۱,۲,,FAM-X-000074,2025-11-04
ORD-0000262,ACC-000075,Central City,Pine Street 2,Building 11,Unit 3,PC-2-0011,FAM-X-000075,2025-05-02
ORD-0000263,ACC-000075,Central City,Pine Street 2,Building 11,Unit 3,PC-2-0011,FAM-X-000075,2025-06-27
ORD-0000264,ACC-000075,Central City,Pine Street 2,Building 11,Unit 3,PC-2-0011,FAM-X-000075,2025-03-05
ORD-0000265,ACC-000075,Central City,Pine Street 2,Building 11,Unit 3,PC-2-0011,FAM-X-000075,2025-09-24
ORD-0000266,ACC-000076,Central City,Pne St 2,B ۱۱,۴,,FAM-00044,2025-08-08
ORD-0000267,ACC-000076,Central City,Pne St 2,B ۱۱,۴,,FAM-00044,2025-09-01
ORD-0000268,ACC-000077,CENTRAL CITY,Pine St. 2,Bldg-11,Apt ۴,PC 2 0011,FAM-X-000077,2025-01-28
ORD-0000269,ACC-000077,CENTRAL CITY,Pine St. 2,Bldg-11,Apt ۴,PC 2 0011,FAM-X-000077,2025-12-30
ORD-0000270,ACC-000078,CENTRAL CITY,Pine St. 2,Bldg-11,Apt ۴,PC 2 0011,FAM-00044,2025-09-08
ORD-0000271,ACC-000078,CENTRAL CITY,Pine St. 2,Bldg-11,Apt ۴,PC 2 0011,FAM-00044,2025-02-22
ORD-0000272,ACC-000078,CENTRAL CITY,Pine St. 2,Bldg-11,Apt ۴,PC 2 0011,FAM-00044,2025-09-15
ORD-0000273,ACC-000078,CENTRAL CITY,Pine St. 2,Bldg-11,Apt ۴,PC 2 0011,FAM-00044,2025-10-02
ORD-0000274,ACC-000078,CENTRAL CITY,Pine St. 2,Bldg-11,Apt ۴,PC 2 0011,FAM-00044,2025-05-22
ORD-0000275,ACC-000079,South City,Elm Street 2,Building 12,Unit 1,PC-3-0012,FAM-00045,2025-03-01
ORD-0000276,ACC-000079,South City,Elm Street 2,Building 12,Unit 1,PC-3-0012,FAM-00045,2025-09-17
ORD-0000277,ACC-000079,South City,Elm Street 2,Building 12,Unit 1,PC-3-0012,FAM-00045,2025-03-02
ORD-0000278,ACC-000080,South City,Elm S 2,B ۱۲,۱,PC30012,FAM-X-000080,2025-08-26
ORD-0000279,ACC-000080,South City,Elm S 2,B ۱۲,۱,PC30012,FAM-X-000080,2025-02-21
ORD-0000280,ACC-000080,South City,Elm S 2,B ۱۲,۱,PC30012,FAM-X-000080,2025-07-03
ORD-0000281,ACC-000080,South City,Elm S 2,B ۱۲,۱,PC30012,FAM-X-000080,2025-06-13
ORD-0000282,ACC-000081,South City,Elm Street 2,Building 12,Unit 2,PC-3-0012,FAM-X-000081,2025-10-03
ORD-0000283,ACC-000081,South City,Elm Street 2,Building 12,Unit 2,PC-3-0012,FAM-X-000081,2025-01-16
ORD-0000284,ACC-000081,South City,Elm Street 2,Building 12,Unit 2,PC-3-0012,FAM-X-000081,2025-06-08
ORD-0000285,ACC-000081,South City,Elm Street 2,Building 12,Unit 2,PC-3-0012,FAM-X-000081,2025-06-25
ORD-0000286,ACC-000081,South City,Elm Street 2,Building 12,Unit 2,PC-3-0012,FAM-X-000081,2025-06-21
ORD-0000287,ACC-000082,South City,Elm Street 2,Building 12,Unit 3,PC-3-0012,FAM-X-000082,2025-11-28
ORD-0000288,ACC-000082,South City,Elm Street 2,Building 12,Unit 3,PC-3-0012,FAM-X-000082,2025-12-10
ORD-0000289,ACC-000083,South City,Elm Street 2,Building 12,Unit 4,PC-3-0012,FAM-X-000083,2025-03-12
ORD-0000290,ACC-000083,South City,Elm Street 2,Building 12,Unit 4,PC-3-0012,FAM-X-000083,2025-06-28
ORD-0000291,ACC-000084,North City,Cedar Street 3,Building 13,Unit 1,PC-1-0013,FAM-00049,2025-11-04
ORD-0000292,ACC-000084,North City,Cedar Street 3,Building 13,Unit 1,PC-1-0013,FAM-00049,2025-11-08
ORD-0000293,ACC-000084,North City,Cedar Street 3,Building 13,Unit 1,PC-1-0013,FAM-00049,2025-08-21
ORD-0000294,ACC-000084,North City,Cedar Street 3,Building 13,Unit 1,PC-1-0013,FAM-00049,2025-07-23
ORD-0000295,ACC-000084,North City,Cedar Street 3,Building 13,Unit 1,PC-1-0013,FAM-00049,2025-08-25
ORD-0000296,ACC-000085,NORTH CITY,Cedar St. 3,Bldg-13,Apt ۱,PC 1 0013,FAM-00049,2025-01-22
ORD-0000297,ACC-000085,NORTH CITY,Cedar St. 3,Bldg-13,Apt ۱,PC 1 0013,FAM-00049,2025-09-22
ORD-0000298,ACC-000085,NORTH CITY,Cedar St. 3,Bldg-13,Apt ۱,PC 1 0013,FAM-00049,2025-05-14
ORD-0000299,ACC-000085,NORTH CITY,Cedar St. 3,Bldg-13,Apt ۱,PC 1 0013,FAM-00049,2025-09-29
ORD-0000300,ACC-000086,North City,Cedr St 3,B ۱۳,۲,PC10013,FAM-X-000086,2025-11-07
ORD-0000301,ACC-000086,North City,Cedr St 3,B ۱۳,۲,PC10013,FAM-X-000086,2025-05-16
ORD-0000302,ACC-000086,North City,Cedr St 3,B ۱۳,۲,PC10013,FAM-X-000086,2025-07-04
ORD-0000303,ACC-000086,North City,Cedr St 3,B ۱۳,۲,PC10013,FAM-X-000086,2025-06-07
ORD-0000304,ACC-000087,NORTH CITY,Cedar St. 3,Bldg-13,Apt ۳,PC 1 0013,FAM-X-000087,2025-08-01
ORD-0000305,ACC-000087,NORTH CITY,Cedar St. 3,Bldg-13,Apt ۳,PC 1 0013,FAM-X-000087,2025-07-02
ORD-0000306,ACC-000087,NORTH CITY,Cedar St. 3,Bldg-13,Apt ۳,PC 1 0013,FAM-X-000087,2025-11-06
ORD-0000307,ACC-000087,NORTH CITY,Cedar St. 3,Bldg-13,Apt ۳,PC 1 0013,FAM-X-000087,2025-07-13
ORD-0000308,ACC-000087,NORTH CITY,Cedar St. 3,Bldg-13,Apt ۳,PC 1 0013,FAM-X-000087,2025-07-08
ORD-0000309,ACC-000088,NORTH CITY,Cedar St. 3,Bldg-13,Apt ۳,PC 1 0013,FAM-X-000088,2025-12-31
ORD-0000310,ACC-000088,NORTH CITY,Cedar St. 3,Bldg-13,Apt ۳,PC 1 0013,FAM-X-000088,2025-12-01
ORD-0000311,ACC-000089,NORTH CITY,Cedar St. 3,Bldg-13,Apt ۴,PC 1 0013,FAM-00052,2025-01-10
ORD-0000312,ACC-000089,NORTH CITY,Cedar St. 3,Bldg-13,Apt ۴,PC 1 0013,FAM-00052,2025-08-10
ORD-0000313,ACC-000089,NORTH CITY,Cedar St. 3,Bldg-13,Apt ۴,PC 1 0013,FAM-00052,2025-12-05
ORD-0000314,ACC-000090,NORTH CITY,Cedar St. 3,Bldg-13,Apt ۴,PC 1 0013,FAM-00052,2025-08-07
ORD-0000315,ACC-000090,NORTH CITY,Cedar St. 3,Bldg-13,Apt ۴,PC 1 0013,FAM-00052,2025-07-26
ORD-0000316,ACC-000091,CENTRAL CITY,Maple St. 3,Bldg-14,Apt ۱,PC 2 0014,FAM-X-000091,2025-07-11
ORD-0000317,ACC-000091,CENTRAL CITY,Maple St. 3,Bldg-14,Apt ۱,PC 2 0014,FAM-X-000091,2025-08-20
ORD-0000318,ACC-000092,CENTRAL CITY,Maple St. 3,Bldg-14,Apt ۲,PC 2 0014,FAM-X-000092,2025-06-24
ORD-0000319,ACC-000092,CENTRAL CITY,Maple St. 3,Bldg-14,Apt ۲,PC 2 0014,FAM-X-000092,2025-12-26
ORD-0000320,ACC-000092,CENTRAL CITY,Maple St. 3,Bldg-14,Apt ۲,PC 2 0014,FAM-X-000092,2025-10-05
ORD-0000321,ACC-000092,CENTRAL CITY,Maple St. 3,Bldg-14,Apt ۲,PC 2 0014,FAM-X-000092,2025-08-26
ORD-0000322,ACC-000092,CENTRAL CITY,Maple St. 3,Bldg-14,Apt ۲,PC 2 0014,FAM-X-000092,2025-11-26
ORD-0000323,ACC-000093,CENTRAL CITY,Maple St. 3,Bldg-14,Apt ۲,PC 2 0014,FAM-X-000093,2025-12-18
ORD-0000324,ACC-000093,CENTRAL CITY,Maple St. 3,Bldg-14,Apt ۲,PC 2 0014,FAM-X-000093,2025-08-16
ORD-0000325,ACC-000093,CENTRAL CITY,Maple St. 3,Bldg-14,Apt ۲,PC 2 0014,FAM-X-000093,2025-10-13
ORD-0000326,ACC-000094,Central City,Mape St 3,B ۱۴,,,FAM-X-000094,2025-08-26
ORD-0000327,ACC-000094,Central City,Mape St 3,B ۱۴,,,FAM-X-000094,2025-07-21
ORD-0000328,ACC-000094,Central City,Mape St 3,B ۱۴,,,FAM-X-000094,2025-12-17
ORD-0000329,ACC-000094,Central City,Mape St 3,B ۱۴,,,FAM-X-000094,2025-08-27
ORD-0000330,ACC-000095,Central City,Mple St 3,B ۱۴,۲,PC20014,FAM-X-000095,2025-12-21
ORD-0000331,ACC-000095,Central City,Mple St 3,B ۱۴,۲,PC20014,FAM-X-000095,2025-10-01
ORD-0000332,ACC-000095,Central City,Mple St 3,B ۱۴,۲,PC20014,FAM-X-000095,2025-08-21
ORD-0000333,ACC-000096,Central City,Maple Street 3,Building 14,Unit 2,PC-2-0014,FAM-X-000096,2025-04-19
ORD-0000334,ACC-000096,Central City,Maple Street 3,Building 14,Unit 2,PC-2-0014,FAM-X-000096,2025-01-15
ORD-0000335,ACC-000096,Central City,Maple Street 3,Building 14,Unit 2,PC-2-0014,FAM-X-000096,2025-07-05
ORD-0000336,ACC-000097,CENTRAL CITY,Maple St. 3,Bldg-14,Apt ۲,PC 2 0014,FAM-X-000097,2025-11-16
ORD-0000337,ACC-000097,CENTRAL CITY,Maple St. 3,Bldg-14,Apt ۲,PC 2 0014,FAM-X-000097,2025-12-26
ORD-0000338,ACC-000097,CENTRAL CITY,Maple St. 3,Bldg-14,Apt ۲,PC 2 0014,FAM-X-000097,2025-11-10
ORD-0000339,ACC-000097,CENTRAL CITY,Maple St. 3,Bldg-14,Apt ۲,PC 2 0014,FAM-X-000097,2025-06-19
ORD-0000340,ACC-000097,CENTRAL CITY,Maple St. 3,Bldg-14,Apt ۲,PC 2 0014,FAM-X-000097,2025-04-29
ORD-0000341,ACC-000098,Central City,Maple S 3,B ۱۴,,,FAM-X-000098,2025-10-20
ORD-0000342,ACC-000098,Central City,Maple S 3,B ۱۴,,,FAM-X-000098,2025-04-08
ORD-0000343,ACC-000098,Central City,Maple S 3,B ۱۴,,,FAM-X-000098,2025-12-04
ORD-0000344,ACC-000098,Central City,Maple S 3,B ۱۴,,,FAM-X-000098,2025-06-12
ORD-0000345,ACC-000099,CENTRAL CITY,Maple St. 3,Bldg-14,Apt ۴,PC 2 0014,FAM-X-000099,2025-12-14
ORD-0000346,ACC-000099,CENTRAL CITY,Maple St. 3,Bldg-14,Apt ۴,PC 2 0014,FAM-X-000099,2025-01-18
ORD-0000347,ACC-000099,CENTRAL CITY,Maple St. 3,Bldg-14,Apt ۴,PC 2 0014,FAM-X-000099,2025-05-15
ORD-0000348,ACC-000099,CENTRAL CITY,Maple St. 3,Bldg-14,Apt ۴,PC 2 0014,FAM-X-000099,2025-02-09
ORD-0000349,ACC-000099,CENTRAL CITY,Maple St. 3,Bldg-14,Apt ۴,PC 2 0014,FAM-X-000099,2025-12-07
ORD-0000350,ACC-000100,South City,Willo St 3,B ۱۵,۱,PC30015,FAM-X-000100,2025-01-18
ORD-0000351,ACC-000100,South City,Willo St 3,B ۱۵,۱,PC30015,FAM-X-000100,2025-11-28
ORD-0000352,ACC-000100,South City,Willo St 3,B ۱۵,۱,PC30015,FAM-X-000100,2025-03-27
ORD-0000353,ACC-000101,SOUTH CITY,Willow St. 3,Bldg-15,Apt ۱,PC 3 0015,FAM-X-000101,2025-11-10
ORD-0000354,ACC-000101,SOUTH CITY,Willow St. 3,Bldg-15,Apt ۱,PC 3 0015,FAM-X-000101,2025-06-11
ORD-0000355,ACC-000102,SOUTH CITY,Willow St. 3,Bldg-15,Apt ۱,PC 3 0015,FAM-X-000102,2025-04-06
ORD-0000356,ACC-000102,SOUTH CITY,Willow St. 3,Bldg-15,Apt ۱,PC 3 0015,FAM-X-000102,2025-09-05
ORD-0000357,ACC-000103,SOUTH CITY,Willow St. 3,Bldg-15,Apt ۲,PC 3 0015,FAM-X-000103,2025-11-23
ORD-0000358,ACC-000103,SOUTH CITY,Willow St. 3,Bldg-15,Apt ۲,PC 3 0015,FAM-X-000103,2025-08-11
ORD-0000359,ACC-000103,SOUTH CITY,Willow St. 3,Bldg-15,Apt ۲,PC 3 0015,FAM-X-000103,2025-09-03
ORD-0000360,ACC-000103,SOUTH CITY,Willow St. 3,Bldg-15,Apt ۲,PC 3 0015,FAM-X-000103,2025-04-03
ORD-0000361,ACC-000104,South City,Wllow St 3,B ۱۵,۴,,FAM-00059,2025-04-11
ORD-0000362,ACC-000104,South City,Wllow St 3,B ۱۵,۴,,FAM-00059,2025-07-20
ORD-0000363,ACC-000105,South City,Willow Street 3,Building 15,Unit 3,PC-3-0015,FAM-00059,2025-09-04
ORD-0000364,ACC-000105,South City,Willow Street 3,Building 15,Unit 3,PC-3-0015,FAM-00059,2025-05-05
ORD-0000365,ACC-000105,South City,Willow Street 3,Building 15,Unit 3,PC-3-0015,FAM-00059,2025-06-14
ORD-0000366,ACC-000105,South City,Willow Street 3,Building 15,Unit 3,PC-3-0015,FAM-00059,2025-09-19
ORD-0000367,ACC-000105,South City,Willow Street 3,Building 15,Unit 3,PC-3-0015,FAM-00059,2025-06-05
ORD-0000368,ACC-000106,South City,Willow t 3,B ۱۵,۴,,FAM-00059,2025-07-29
ORD-0000369,ACC-000106,South City,Willow t 3,B ۱۵,۴,,FAM-00059,2025-03-10
ORD-0000370,ACC-000107,SOUTH CITY,Willow St. 3,Bldg-15,Apt ۴,PC 3 0015,FAM-X-000107,2025-03-22
ORD-0000371,ACC-000107,SOUTH CITY,Willow St. 3,Bldg-15,Apt ۴,PC 3 0015,FAM-X-000107,2025-07-01
ORD-0000372,ACC-000107,SOUTH CITY,Willow St. 3,Bldg-15,Apt ۴,PC 3 0015,FAM-X-000107,2025-05-06
ORD-0000373,ACC-000107,SOUTH CITY,Willow St. 3,Bldg-15,Apt ۴,PC 3 0015,FAM-X-000107,2025-02-19
ORD-0000374,ACC-000107,SOUTH CITY,Willow St. 3,Bldg-15,Apt ۴,PC 3 0015,FAM-X-000107,2025-02-07
ORD-0000375,ACC-000108,South City,Willow Street 3,Building 15,Unit 4,PC-3-0015,FAM-00060,2025-07-22
ORD-0000376,ACC-000108,South City,Willow Street 3,Building 15,Unit 4,PC-3-0015,FAM-00060,2025-01-07
ORD-0000377,ACC-000108,South City,Willow Street 3,Building 15,Unit 4,PC-3-0015,FAM-00060,2025-04-21
ORD-0000378,ACC-000109,SOUTH CITY,Willow St. 3,Bldg-15,Apt ۴,PC 3 0015,FAM-00060,2025-06-14
ORD-0000379,ACC-000109,SOUTH CITY,Willow St. 3,Bldg-15,Apt ۴,PC 3 0015,FAM-00060,2025-06-03
ORD-0000380,ACC-000109,SOUTH CITY,Willow St. 3,Bldg-15,Apt ۴,PC 3 0015,FAM-00060,2025-11-20
ORD-0000381,ACC-000110,North City,Oak Street 3,Building 16,Unit 1,PC-1-0016,FAM-X-000110,2025-05-22
ORD-0000382,ACC-000110,North City,Oak Street 3,Building 16,Unit 1,PC-1-0016,FAM-X-000110,2025-03-27
ORD-0000383,ACC-000110,North City,Oak Street 3,Building 16,Unit 1,PC-1-0016,FAM-X-000110,2025-07-24
ORD-0000384,ACC-000110,North City,Oak Street 3,Building 16,Unit 1,PC-1-0016,FAM-X-000110,2025-04-29
ORD-0000385,ACC-000110,North City,Oak Street 3,Building 16,Unit 1,PC-1-0016,FAM-X-000110,2025-11-22
ORD-0000386,ACC-000111,NORTH CITY,Oak St. 3,Bldg-16,Apt ۱,PC 1 0016,FAM-00061,2025-03-20
ORD-0000387,ACC-000111,NORTH CITY,Oak St. 3,Bldg-16,Apt ۱,PC 1 0016,FAM-00061,2025-08-04
ORD-0000388,ACC-000111,NORTH CITY,Oak St. 3,Bldg-16,Apt ۱,PC 1 0016,FAM-00061,2025-08-15
ORD-0000389,ACC-000111,NORTH CITY,Oak St. 3,Bldg-16,Apt ۱,PC 1 0016,FAM-00061,2025-08-27
ORD-0000390,ACC-000111,NORTH CITY,Oak St. 3,Bldg-16,Apt ۱,PC 1 0016,FAM-00061,2025-01-10
ORD-0000391,ACC-000112,North City,Oak Street 3,Building 16,Unit 1,PC-1-0016,FAM-00061,2025-03-06
ORD-0000392,ACC-000112,North City,Oak Street 3,Building 16,Unit 1,PC-1-0016,FAM-00061,2025-02-26
ORD-0000393,ACC-000112,North City,Oak Street 3,Building 16,Unit 1,PC-1-0016,FAM-00061,2025-05-07
ORD-0000394,ACC-000113,NORTH CITY,Oak St. 3,Bldg-16,Apt ۲,PC 1 0016,FAM-X-000113,2025-04-02
ORD-0000395,ACC-000113,NORTH CITY,Oak St. 3,Bldg-16,Apt ۲,PC 1 0016,FAM-X-000113,2025-10-17
ORD-0000396,ACC-000113,NORTH CITY,Oak St. 3,Bldg-16,Apt ۲,PC 1 0016,FAM-X-000113,2025-08-02
ORD-0000397,ACC-000113,NORTH CITY,Oak St. 3,Bldg-16,Apt ۲,PC 1 0016,FAM-X-000113,2025-10-14
ORD-0000398,ACC-000113,NORTH CITY,Oak St. 3,Bldg-16,Apt ۲,PC 1 0016,FAM-X-000113,2025-08-20
ORD-0000399,ACC-000114,NORTH CITY,Oak St. 3,Bldg-16,Apt ۳,PC 1 0016,FAM-X-000114,2025-04-04
ORD-0000400,ACC-000114,NORTH CITY,Oak St. 3,Bldg-16,Apt ۳,PC 1 0016,FAM-X-000114,2025-10-25
ORD-0000401,ACC-000114,NORTH CITY,Oak St. 3,Bldg-16,Apt ۳,PC 1 0016,FAM-X-000114,2025-09-03
ORD-0000402,ACC-000115,North City,Oak S 3,B ۱۶,۴,,FAM-X-000115,2025-02-07
ORD-0000403,ACC-000115,North City,Oak S 3,B ۱۶,۴,,FAM-X-000115,2025-06-05
ORD-0000404,ACC-000115,North City,Oak S 3,B ۱۶,۴,,FAM-X-000115,2025-08-27
ORD-0000405,ACC-000116,NORTH CITY,Oak St. 3,Bldg-16,Apt ۴,PC 1 0016,FAM-00064,2025-12-17
ORD-0000406,ACC-000116,NORTH CITY,Oak St. 3,Bldg-16,Apt ۴,PC 1 0016,FAM-00064,2025-09-27
ORD-0000407,ACC-000116,NORTH CITY,Oak St. 3,Bldg-16,Apt ۴,PC 1 0016,FAM-00064,2025-02-07
ORD-0000408,ACC-000116,NORTH CITY,Oak St. 3,Bldg-16,Apt ۴,PC 1 0016,FAM-00064,2025-04-18
ORD-0000409,ACC-000116,NORTH CITY,Oak St. 3,Bldg-16,Apt ۴,PC 1 0016,FAM-00064,2025-01-15
ORD-0000410,ACC-000117,North City,Oak Street 3,Building 16,Unit 4,PC-1-0016,FAM-00064,2025-06-16
ORD-0000411,ACC-000117,North City,Oak Street 3,Building 16,Unit 4,PC-1-0016,FAM-00064,2025-04-07
ORD-0000412,ACC-000117,North City,Oak Street 3,Building 16,Unit 4,PC-1-0016,FAM-00064,2025-07-08
ORD-0000413,ACC-000117,North City,Oak Street 3,Building 16,Unit 4,PC-1-0016,FAM-00064,2025-10-16
ORD-0000414,ACC-000117,North City,Oak Street 3,Building 16,Unit 4,PC-1-0016,FAM-00064,2025-04-25
ORD-0000415,ACC-000118,North City,Oak Street 3,Building 16,Unit 4,PC-1-0016,FAM-00064,2025-05-21
ORD-0000416,ACC-000118,North City,Oak Street 3,Building 16,Unit 4,PC-1-0016,FAM-00064,2025-10-11
ORD-0000417,ACC-000118,North City,Oak Street 3,Building 16,Unit 4,PC-1-0016,FAM-00064,2025-01-23
ORD-0000418,ACC-000118,North City,Oak Street 3,Building 16,Unit 4,PC-1-0016,FAM-00064,2025-11-24
ORD-0000419,ACC-000119,North City,Oak Street 3,Building 16,Unit 4,PC-1-0016,FAM-00064,2025-06-29
ORD-0000420,ACC-000119,North City,Oak Street 3,Building 16,Unit 4,PC-1-0016,FAM-00064,2025-05-24
ORD-0000421,ACC-000119,North City,Oak Street 3,Building 16,Unit 4,PC-1-0016,FAM-00064,2025-03-26
ORD-0000422,ACC-000119,North City,Oak Street 3,Building 16,Unit 4,PC-1-0016,FAM-00064,2025-06-02
ORD-0000423,ACC-000120,Central City,Pine Street 3,Building 17,Unit 1,PC-2-0017,FAM-X-000120,2025-11-11
ORD-0000424,ACC-000120,Central City,Pine Street 3,Building 17,Unit 1,PC-2-0017,FAM-X-000120,2025-03-01
ORD-0000425,ACC-000120,Central City,Pine Street 3,Building 17,Unit 1,PC-2-0017,FAM-X-000120,2025-01-01
ORD-0000426,ACC-000121,CENTRAL CITY,Pine St. 3,Bldg-17,Apt ۲,PC 2 0017,FAM-00066,2025-10-12
ORD-0000427,ACC-000121,CENTRAL CITY,Pine St. 3,Bldg-17,Apt ۲,PC 2 0017,FAM-00066,2025-06-20
ORD-0000428,ACC-000121,CENTRAL CITY,Pine St. 3,Bldg-17,Apt ۲,PC 2 0017,FAM-00066,2025-11-04
ORD-0000429,ACC-000121,CENTRAL CITY,Pine St. 3,Bldg-17,Apt ۲,PC 2 0017,FAM-00066,2025-07-13
ORD-0000430,ACC-000122,CENTRAL CITY,Pine St. 3,Bldg-17,Apt ۲,PC 2 0017,FAM-00066,2025-11-30
ORD-0000431,ACC-000122,CENTRAL CITY,Pine St. 3,Bldg-17,Apt ۲,PC 2 0017,FAM-00066,2025-06-25
ORD-0000432,ACC-000122,CENTRAL CITY,Pine St. 3,Bldg-17,Apt ۲,PC 2 0017,FAM-00066,2025-11-12
ORD-0000433,ACC-000123,CENTRAL CITY,Pine St. 3,Bldg-17,Apt ۳,PC 2 0017,FAM-X-000123,2025-04-01
ORD-0000434,ACC-000123,CENTRAL CITY,Pine St. 3,Bldg-17,Apt ۳,PC 2 0017,FAM-X-000123,2025-12-06
ORD-0000435,ACC-000123,CENTRAL CITY,Pine St. 3,Bldg-17,Apt ۳,PC 2 0017,FAM-X-000123,2025-06-26
ORD-0000436,ACC-000123,CENTRAL CITY,Pine St. 3,Bldg-17,Apt ۳,PC 2 0017,FAM-X-000123,2025-01-18
ORD-0000437,ACC-000124,Central City,Pine Street 3,Building 17,Unit 4,PC-2-0017,FAM-X-000124,2025-01-18
ORD-0000438,ACC-000124,Central City,Pine Street 3,Building 17,Unit 4,PC-2-0017,FAM-X-000124,2025-04-27
ORD-0000439,ACC-000124,Central City,Pine Street 3,Building 17,Unit 4,PC-2-0017,FAM-X-000124,2025-02-20
ORD-0000440,ACC-000124,Central City,Pine Street 3,Building 17,Unit 4,PC-2-0017,FAM-X-000124,2025-01-08
ORD-0000441,ACC-000125,Central City,Pine Street 3,Building 17,Unit 4,PC-2-0017,FAM-X-000125,2025-12-07
ORD-0000442,ACC-000125,Central City,Pine Street 3,Building 17,Unit 4,PC-2-0017,FAM-X-000125,2025-03-10
ORD-0000443,ACC-000125,Central City,Pine Street 3,Building 17,Unit 4,PC-2-0017,FAM-X-000125,2025-10-26
ORD-0000444,ACC-000125,Central City,Pine Street 3,Building 17,Unit 4,PC-2-0017,FAM-X-000125,2025-01-12
ORD-0000445,ACC-000125,Central City,Pine Street 3,Building 17,Unit 4,PC-2-0017,FAM-X-000125,2025-02-26
ORD-0000446,ACC-000126,SOUTH CITY,Elm St. 3,Bldg-18,Apt ۱,PC 3 0018,FAM-00069,2025-09-08
ORD-0000447,ACC-000126,SOUTH CITY,Elm St. 3,Bldg-18,Apt ۱,PC 3 0018,FAM-00069,2025-11-07
